Peptide_Index	prediction_probability	prediction_label
13478	0.5327104	1
13479	0.5220626	1
13480	0.52707034	1
13481	0.58181465	1
13482	0.5349831	1
13483	0.5126567	1
13485	0.54030776	1
13486	0.53055036	1
13488	0.52242625	1
13489	0.52005744	1
13490	0.5102191	1
13491	0.5222324	1
13492	0.5106992	1
13493	0.51616716	1
13494	0.61235434	1
13495	0.52291095	1
13496	0.61541903	1
13497	0.520205	1
13498	0.52883196	1
13499	0.61022323	1
13500	0.520205	1
13501	0.5215986	1
13502	0.50993794	1
13503	0.52876437	1
13505	0.52247673	1
13507	0.50748163	1
13508	0.51977354	1
13509	0.5122548	1
13510	0.5151847	1
13511	0.51852405	1
13513	0.53094864	1
13514	0.59347135	1
13515	0.5152649	1
13517	0.52668023	1
13518	0.69255096	1
13519	0.52101475	1
13520	0.51681197	1
13523	0.52445674	1
13524	0.53152794	1
13525	0.52101475	1
13527	0.5753827	1
13528	0.51977354	1
13529	0.5110213	1
13530	0.5193066	1
13531	0.5153237	1
13533	0.5232376	1
13534	0.5029025	1
13535	0.51774085	1
13536	0.5250073	1
13537	0.52700824	1
13538	0.5181039	1
13539	0.5124875	1
13540	0.52242625	1
13542	0.5851985	1
13543	0.6069374	1
13544	0.55627185	1
13545	0.52101254	1
13546	0.5210322	1
13547	0.5386458	1
13548	0.5061105	1
13549	0.5259087	1
13550	0.5064686	1
13551	0.52071065	1
13552	0.5110177	1
13553	0.57630485	1
13554	0.52312714	1
13555	0.62389344	1
13557	0.52930045	1
13558	0.5075398	1
13559	0.5150465	1
13562	0.51714474	1
13563	0.5116272	1
13566	0.51950693	1
13567	0.55066043	1
13568	0.5206151	1
13569	0.60882616	1
13571	0.55348647	1
13572	0.5141307	1
13573	0.55570835	1
13574	0.5173739	1
13575	0.5395646	1
13576	0.5285759	1
13578	0.50824374	1
13579	0.5225168	1
13581	0.529792	1
13582	0.609541	1
13583	0.5268352	1
13584	0.5066705	1
13586	0.5122548	1
13588	0.6147906	1
13589	0.517286	1
13590	0.6899441	1
13591	0.52411765	1
13592	0.5318275	1
13593	0.54069036	1
13594	0.5184306	1
13595	0.5481515	1
13596	0.51172996	1
13597	0.52658206	1
13598	0.50186473	1
13599	0.52203524	1
13600	0.5832608	1
13601	0.5126567	1
13602	0.53730124	1
13604	0.5116768	1
13605	0.5293171	1
13606	0.51360565	1
13607	0.5196435	1
13608	0.5684717	1
13609	0.5225168	1
13610	0.5003504	1
13611	0.50014746	1
13612	0.6921765	1
13613	0.51716673	1
13614	0.52101475	1
13615	0.51700205	1
13616	0.52736825	1
13617	0.5124875	1
13618	0.5016933	1
13619	0.53319603	1
13620	0.5246285	1
13621	0.51938444	1
13623	0.5316791	1
13624	0.52219313	1
13625	0.5241284	1
13626	0.5741181	1
13627	0.6159339	1
13628	0.6899441	1
13629	0.51503694	1
13630	0.50951344	1
13631	0.5685964	1
13632	0.53729266	1
13633	0.5198959	1
13634	0.52005744	1
13635	0.52555025	1
13636	0.5363447	1
13637	0.5259663	1
13639	0.514092	1
13640	0.5162698	1
13641	0.51782066	1
13642	0.5184661	1
13643	0.53239304	1
13645	0.5028052	1
13647	0.5506454	1
13648	0.5302624	1
13649	0.50951344	1
13650	0.70370084	1
13651	0.50577104	1
13652	0.52975965	1
13653	0.6219325	1
13654	0.52928466	1
13656	0.5122548	1
13657	0.5581787	1
13658	0.53204453	1
13659	0.5823907	1
13661	0.57696927	1
13662	0.6791528	1
13663	0.50195944	1
13666	0.5352655	1
13667	0.60849273	1
13668	0.5210657	1
13669	0.507301	1
13670	0.5114441	1
13671	0.53273696	1
13672	0.52136403	1
13673	0.5108642	1
13674	0.69523054	1
13675	0.5291576	1
13676	0.5906342	1
13677	0.5145168	1
13678	0.6100853	1
13679	0.5228714	1
13680	0.53151274	1
13681	0.504501	1
13682	0.6846222	1
13683	0.6827587	1
13684	0.5224118	1
13687	0.523201	1
13688	0.5119163	1
13689	0.5240619	1
13690	0.5226711	1
13691	0.5220873	1
13692	0.5110177	1
13693	0.50874925	1
13694	0.5079404	1
13695	0.5185232	1
13696	0.52918816	1
13697	0.52936804	1
13698	0.52905715	1
13699	0.5346759	1
13700	0.56389624	1
13702	0.6196995	1
13703	0.5208239	1
13704	0.54594636	1
13705	0.5193066	1
13706	0.53166896	1
13707	0.52006274	1
13708	0.5194714	1
13709	0.53151274	1
13710	0.69248486	1
13711	0.5257593	1
13713	0.51559407	1
13714	0.5634909	1
13715	0.52341485	1
13716	0.5280136	1
13717	0.5286405	1
13718	0.5212373	1
13719	0.5222312	1
13720	0.52975965	1
13721	0.50930274	1
13722	0.53359187	1
13723	0.53100264	1
13725	0.59121746	1
13726	0.51623195	1
13727	0.61322886	1
13728	0.6129474	1
13729	0.52664065	1
13730	0.5155246	1
13731	0.6850314	1
13732	0.5147153	1
13733	0.523466	1
13734	0.5308833	1
13735	0.5348989	1
13736	0.58274764	1
13737	0.5106966	1
13738	0.53800637	1
13740	0.50063133	1
13741	0.5355134	1
13742	0.5003726	1
13743	0.5360245	1
13744	0.53055036	1
13745	0.67151475	1
13746	0.5286405	1
13747	0.5323671	1
13748	0.52101475	1
13749	0.5026017	1
13750	0.6881195	1
13751	0.5190838	1
13752	0.52101475	1
13753	0.50348926	1
13754	0.51503927	1
13755	0.51928645	1
13756	0.6159339	1
13757	0.5086952	1
13758	0.5257253	1
13759	0.5137441	1
13760	0.6180419	1
13762	0.5220486	1
13763	0.51807535	1
13764	0.5010595	1
13765	0.5434119	1
13766	0.51539105	1
13767	0.51457417	1
13768	0.53829426	1
13769	0.50379074	1
13770	0.5291809	1
13771	0.5317096	1
13772	0.52418023	1
13773	0.5190838	1
13775	0.6098903	1
13777	0.55065894	1
13778	0.51705945	1
13780	0.52101475	1
13781	0.54829705	1
13782	0.529394	1
13783	0.5034269	1
13784	0.5119537	1
13785	0.6121686	1
13786	0.527645	1
13787	0.51977354	1
13788	0.54623926	1
13789	0.5222263	1
13790	0.5066301	1
13791	0.520205	1
13792	0.52577496	1
13793	0.5331941	1
13794	0.6899441	1
13796	0.573052	1
13797	0.5223618	1
13798	0.540325	1
13799	0.5383237	1
13800	0.52101475	1
13801	0.60137224	1
13802	0.52101475	1
13803	0.55178493	1
13804	0.5158661	1
13805	0.5047135	1
13806	0.58286184	1
13807	0.52101475	1
13809	0.54004705	1
13810	0.540199	1
13812	0.5271165	1
13813	0.5281083	1
13814	0.5286405	1
13815	0.5287443	1
13816	0.5191829	1
13817	0.5307999	1
13818	0.5018184	1
13819	0.5071606	1
13820	0.5790374	1
13821	0.5270702	1
13822	0.5225168	1
13823	0.53166896	1
13824	0.52005154	1
13825	0.5292275	1
13826	0.527645	1
13827	0.5140901	1
13828	0.50538963	1
13829	0.5540776	1
13830	0.581139	1
13831	0.5282748	1
13832	0.53591937	1
13833	0.50165004	1
13834	0.5065756	1
13837	0.52101475	1
13838	0.5276046	1
13839	0.50951344	1
13840	0.51621765	1
13842	0.50448185	1
13843	0.52736825	1
13844	0.5147443	1
13845	0.5174576	1
13846	0.58356714	1
13847	0.5106635	1
13848	0.5087026	1
13849	0.5337124	1
13850	0.5300222	1
13851	0.53074795	1
13852	0.5152707	1
13853	0.5221075	1
13856	0.5056047	1
13857	0.56828314	1
13858	0.5148098	1
13859	0.5166791	1
13860	0.50362986	1
13861	0.68898237	1
13862	0.5120389	1
13863	0.50380385	1
13864	0.53021634	1
13865	0.5133061	1
13866	0.5219664	1
13867	0.52101475	1
13868	0.5449292	1
13869	0.53723955	1
13870	0.52822477	1
13871	0.58274764	1
13872	0.55536306	1
13873	0.61061114	1
13874	0.5289575	1
13875	0.5463812	1
13877	0.5238214	1
13878	0.5107683	1
13879	0.6120341	1
13880	0.5370295	1
13881	0.53742194	1
13882	0.5049744	1
13883	0.5269926	1
13884	0.5537495	1
13885	0.5245603	1
13886	0.5331286	1
13887	0.5333079	1
13888	0.5106026	1
13889	0.5084028	1
13890	0.5591367	1
13891	0.53301257	1
13892	0.5180651	1
13893	0.527645	1
13894	0.516045	1
13895	0.5291131	1
13896	0.52118796	1
13898	0.53162986	1
13899	0.50391597	1
13900	0.6103157	1
13901	0.5201607	1
13902	0.52786624	1
13903	0.5234441	1
13904	0.5282425	1
13905	0.5197179	1
13906	0.5320924	1
13908	0.51712114	1
13909	0.60586655	1
13910	0.52081966	1
13911	0.5425893	1
13912	0.515229	1
13913	0.5279509	1
13914	0.5177345	1
13915	0.5206484	1
13916	0.5246051	1
13917	0.5193644	1
13918	0.532963	1
13919	0.5192329	1
13921	0.5095009	1
13922	0.5173897	1
13923	0.52876437	1
13924	0.5286405	1
13925	0.5171526	1
13926	0.5536059	1
13927	0.52101475	1
13928	0.52975965	1
13929	0.5215607	1
13930	0.52164763	1
13931	0.50051725	1
13932	0.5056047	1
13933	0.521227	1
13934	0.5018406	1
13935	0.5184407	1
13937	0.5182431	1
13938	0.52041465	1
13939	0.50386477	1
13940	0.5234701	1
13941	0.5187144	1
13944	0.52101475	1
13945	0.5114441	1
13946	0.500503	1
13947	0.50821036	1
13948	0.50962484	1
13949	0.5420878	1
13950	0.52975965	1
13951	0.52436274	1
13952	0.5155579	1
13953	0.52975965	1
13956	0.5432253	1
13957	0.51442105	1
13958	0.54386675	1
13959	0.52101475	1
13960	0.52052665	1
13962	0.5147191	1
13963	0.5160323	1
13965	0.5228884	1
13966	0.52930045	1
13968	0.61061114	1
13969	0.69154817	1
13970	0.52151585	1
13971	0.5822237	1
13972	0.50918925	1
13973	0.5183368	1
13974	0.5083105	1
13975	0.5274069	1
13976	0.57911056	1
13977	0.5757465	1
13978	0.5253973	1
13979	0.5313168	1
13980	0.52455485	1
13981	0.6899441	1
13982	0.52526504	1
13983	0.5320657	1
13984	0.5936233	1
13985	0.51835006	1
13986	0.53250414	1
13987	0.5241529	1
13988	0.51828843	1
13989	0.53204453	1
13990	0.51051104	1
13991	0.5219832	1
13993	0.58280826	1
13994	0.6849719	1
13995	0.5179287	1
13996	0.52101475	1
13997	0.5184935	1
13998	0.52749354	1
13999	0.527645	1
14000	0.5008189	1
14002	0.52308786	1
14003	0.51956445	1
14004	0.53247917	1
14005	0.53212106	1
14006	0.5817536	1
14008	0.55707186	1
14009	0.5215597	1
14011	0.5325188	1
14012	0.53126806	1
14013	0.53204453	1
14014	0.69173414	1
14017	0.51818097	1
14018	0.5194714	1
14019	0.5258106	1
14020	0.52279013	1
14021	0.5247984	1
14023	0.52714175	1
14025	0.5349111	1
14026	0.51855445	1
14027	0.528804	1
14028	0.5182997	1
14029	0.5018888	1
14030	0.5204817	1
14031	0.53204453	1
14032	0.5172815	1
14034	0.5206595	1
14035	0.5135314	1
14036	0.52896905	1
14038	0.5715096	1
14039	0.5232838	1
14041	0.6260205	1
14042	0.5046458	1
14043	0.6840596	1
14044	0.689487	1
14045	0.54594636	1
14046	0.52101475	1
14047	0.5057377	1
14048	0.527645	1
14050	0.53204453	1
14052	0.60559136	1
14053	0.53362	1
14054	0.52324605	1
14055	0.521966	1
14056	0.52749133	1
14057	0.52101475	1
14058	0.5056047	1
14059	0.5237092	1
14060	0.5281122	1
14061	0.5444148	1
14062	0.53204453	1
14063	0.540898	1
14064	0.5211311	1
14065	0.52876437	1
14066	0.53905106	1
14067	0.5183319	1
14068	0.52975965	1
14069	0.69855106	1
14070	0.53204453	1
14072	0.6159245	1
14074	0.5052888	1
14076	0.5246179	1
14077	0.5114441	1
14078	0.5295671	1
14079	0.54431427	1
14080	0.5248578	1
14081	0.5260524	1
14082	0.52419436	1
14083	0.5058908	1
14084	0.5107357	1
14085	0.5139082	1
14086	0.5206232	1
14087	0.5274372	1
14088	0.52651316	1
14089	0.52975965	1
14090	0.54695404	1
14091	0.5270158	1
14092	0.5230745	1
14093	0.53017366	1
14094	0.5334785	1
14095	0.5292782	1
14096	0.5926398	1
14097	0.5212236	1
14098	0.52876437	1
14099	0.5939951	1
14100	0.53769475	1
14101	0.5011331	1
14102	0.51671374	1
14103	0.5219717	1
14104	0.52684563	1
14105	0.5194237	1
14107	0.5162452	1
14108	0.6227439	1
14109	0.520205	1
14110	0.51956314	1
14111	0.5218933	1
14112	0.5252935	1
14114	0.53277355	1
14115	0.592232	1
14116	0.54451454	1
14117	0.58587223	1
14118	0.53798014	1
14119	0.52101475	1
14120	0.53257656	1
14121	0.53151274	1
14122	0.5411597	1
14124	0.6072932	1
14127	0.5225168	1
14128	0.51669353	1
14129	0.5337554	1
14130	0.5036123	1
14131	0.5845724	1
14132	0.53850406	1
14133	0.5060623	1
14134	0.58274764	1
14136	0.5235881	1
14137	0.5011961	1
14138	0.53752875	1
14139	0.51183677	1
14140	0.6025207	1
14141	0.57023394	1
14142	0.5201229	1
14143	0.5056047	1
14145	0.5409013	1
14147	0.5225168	1
14148	0.52605325	1
14149	0.5335005	1
14150	0.5056669	1
14151	0.51360565	1
14152	0.54334956	1
14156	0.51983863	1
14157	0.59901255	1
14158	0.53151274	1
14159	0.52700907	1
14160	0.53776336	1
14162	0.51711076	1
14163	0.5243521	1
14164	0.5824403	1
14165	0.60727125	1
14166	0.51181716	1
14168	0.52101475	1
14169	0.5049666	1
14170	0.5225168	1
14173	0.52667093	1
14174	0.6076432	1
14175	0.53343767	1
14177	0.5116839	1
14178	0.5304588	1
14180	0.51293933	1
14181	0.539493	1
14182	0.5289575	1
14183	0.5233017	1
14184	0.52533287	1
14187	0.520205	1
14188	0.5034224	1
14189	0.70221615	1
14190	0.5061822	1
14191	0.52185816	1
14192	0.54357284	1
14193	0.52549225	1
14195	0.52164763	1
14196	0.53984606	1
14197	0.52975965	1
14198	0.5379919	1
14199	0.5467331	1
14200	0.5262985	1
14201	0.52101475	1
14202	0.620381	1
14203	0.5084662	1
14204	0.52101475	1
14206	0.52219313	1
14207	0.50330096	1
14208	0.50005513	1
14210	0.5078449	1
14211	0.5078449	1
14212	0.54005915	1
14213	0.5228884	1
14214	0.5181077	1
14216	0.5215597	1
14217	0.5371055	1
14218	0.5303393	1
14219	0.53166896	1
14220	0.5203575	1
14221	0.5215597	1
14222	0.5215296	1
14223	0.50773513	1
14224	0.5277424	1
14225	0.6118565	1
14226	0.51656574	1
14227	0.50706935	1
14228	0.6159245	1
14230	0.52472705	1
14232	0.52975965	1
14233	0.5156908	1
14234	0.520401	1
14235	0.5204725	1
14236	0.5233017	1
14237	0.5220626	1
14239	0.520205	1
14240	0.5000472	1
14241	0.5154832	1
14242	0.6846931	1
14243	0.581139	1
14244	0.5276254	1
14245	0.50032926	1
14246	0.5018888	1
14247	0.60795164	1
14248	0.5228884	1
14249	0.52101475	1
14250	0.50290895	1
14255	0.5161601	1
14256	0.6050899	1
14257	0.5182202	1
14258	0.52373075	1
14259	0.52498585	1
14260	0.52930045	1
14261	0.5008673	1
14262	0.52876437	1
14264	0.5016019	1
14265	0.5223836	1
14266	0.5409779	1
14267	0.5179494	1
14268	0.50315696	1
14269	0.53735006	1
14270	0.53212106	1
14271	0.6086326	1
14272	0.52975965	1
14273	0.50814116	1
14274	0.53484607	1
14275	0.52975965	1
14276	0.6249258	1
14277	0.52526796	1
14279	0.5133777	1
14281	0.50542057	1
14282	0.51848525	1
14283	0.5022615	1
14284	0.5193644	1
14285	0.69191086	1
14286	0.5037259	1
14287	0.52691406	1
14288	0.52736855	1
14289	0.53166896	1
14290	0.5275523	1
14291	0.53643286	1
14293	0.51091164	1
14294	0.52526504	1
14295	0.5735847	1
14296	0.52101475	1
14297	0.5124875	1
14298	0.5228884	1
14299	0.52600664	1
14300	0.50629926	1
14301	0.53237367	1
14302	0.5170812	1
14303	0.52088654	1
14304	0.51977354	1
14305	0.6099495	1
14306	0.58438545	1
14307	0.5162452	1
14308	0.54811716	1
14309	0.50507075	1
14310	0.5130407	1
14311	0.59001094	1
14312	0.5169505	1
14313	0.51890874	1
14314	0.52986336	1
14315	0.51716673	1
14316	0.5311472	1
14317	0.6098903	1
14318	0.51549524	1
14319	0.6091487	1
14320	0.50267607	1
14321	0.6177665	1
14322	0.50413203	1
14324	0.51699495	1
14325	0.5137987	1
14326	0.5343365	1
14327	0.5194714	1
14328	0.5194714	1
14329	0.5191145	1
14330	0.50393444	1
14332	0.52975965	1
14333	0.5257199	1
14334	0.52101475	1
14335	0.59929705	1
14336	0.52570426	1
14337	0.5170863	1
14338	0.5198937	1
14340	0.51901865	1
14342	0.51964545	1
14343	0.5287039	1
14344	0.50320697	1
14345	0.5291586	1
14346	0.50806606	1
14347	0.5746721	1
14348	0.50748163	1
14349	0.52356917	1
14350	0.51533395	1
14351	0.5225168	1
14352	0.52975965	1
14353	0.54060304	1
14354	0.5005487	1
14355	0.5403287	1
14356	0.54685074	1
14357	0.5365997	1
14358	0.5208081	1
14359	0.51360565	1
14360	0.5154237	1
14361	0.61010313	1
14362	0.53166896	1
14363	0.53204453	1
14364	0.58592445	1
14365	0.5465789	1
14366	0.52748156	1
14367	0.5099549	1
14368	0.570678	1
14369	0.5002024	1
14370	0.52101475	1
14371	0.5742717	1
14372	0.518777	1
14373	0.51831365	1
14374	0.5316791	1
14375	0.51197106	1
14376	0.5103121	1
14379	0.51246005	1
14380	0.5948214	1
14381	0.5165129	1
14382	0.5215597	1
14384	0.51164263	1
14385	0.53044647	1
14386	0.5191487	1
14387	0.5208947	1
14388	0.52698743	1
14389	0.53721124	1
14390	0.5107692	1
14392	0.52333456	1
14393	0.5228884	1
14394	0.68424815	1
14395	0.6069374	1
14396	0.52422416	1
14397	0.50464535	1
14398	0.532004	1
14399	0.51835006	1
14400	0.517433	1
14401	0.51814353	1
14402	0.5181966	1
14404	0.523695	1
14405	0.5122548	1
14406	0.581655	1
14407	0.5338803	1
14408	0.5324242	1
14409	0.51555616	1
14410	0.5479263	1
14411	0.52975965	1
14412	0.5140219	1
14413	0.50483316	1
14414	0.52570426	1
14415	0.51301944	1
14416	0.5185527	1
14417	0.53017366	1
14418	0.52047014	1
14420	0.52794564	1
14421	0.52136403	1
14422	0.58274764	1
14423	0.6085435	1
14424	0.5981076	1
14425	0.512515	1
14426	0.50492877	1
14428	0.6159339	1
14429	0.53599536	1
14430	0.5212443	1
14431	0.55108935	1
14432	0.5038641	1
14433	0.5733232	1
14434	0.51855445	1
14435	0.516049	1
14437	0.61372024	1
14438	0.5292661	1
14439	0.5390957	1
14440	0.53558683	1
14441	0.5198937	1
14443	0.5281724	1
14444	0.52733064	1
14445	0.5198937	1
14446	0.534794	1
14447	0.52876437	1
14448	0.51391387	1
14450	0.51382804	1
14452	0.5180688	1
14453	0.5427152	1
14454	0.53055036	1
14455	0.525675	1
14456	0.5049703	1
14457	0.5070497	1
14459	0.52975965	1
14461	0.54903483	1
14462	0.51977354	1
14463	0.5243899	1
14464	0.5130888	1
14465	0.5976628	1
14466	0.5260861	1
14467	0.50044996	1
14468	0.5130279	1
14469	0.523466	1
14470	0.5571755	1
14471	0.526	1
14472	0.52975965	1
14473	0.52101475	1
14474	0.576485	1
14475	0.5041149	1
14476	0.68967295	1
14477	0.5122548	1
14478	0.5363625	1
14479	0.53055036	1
14480	0.51865226	1
14481	0.520205	1
14482	0.51094824	1
14483	0.5180939	1
14484	0.5198937	1
14486	0.5046458	1
14487	0.61061114	1
14488	0.51489687	1
14489	0.5188164	1
14490	0.5106711	1
14491	0.5147153	1
14493	0.53480256	1
14494	0.53427106	1
14495	0.5166589	1
14496	0.6899441	1
14497	0.51359004	1
14498	0.51738757	1
14499	0.51325345	1
14500	0.5297761	1
14501	0.5133061	1
14502	0.519049	1
14503	0.5271165	1
14504	0.5295671	1
14505	0.53550255	1
14506	0.54177237	1
14507	0.51500046	1
14508	0.52101475	1
14509	0.51943135	1
14510	0.6053589	1
14511	0.5272291	1
14512	0.51508695	1
14513	0.6021244	1
14514	0.52101475	1
14515	0.5070242	1
14516	0.50951344	1
14517	0.5309761	1
14518	0.5900471	1
14519	0.6098903	1
14520	0.57684326	1
14521	0.5321396	1
14522	0.502771	1
14523	0.540622	1
14524	0.516678	1
14525	0.51508695	1
14526	0.52975965	1
14527	0.53204453	1
14528	0.52422416	1
14529	0.5181115	1
14530	0.52213025	1
14531	0.53166896	1
14532	0.58837616	1
14533	0.52864707	1
14534	0.52101475	1
14535	0.52503204	1
14536	0.5071985	1
14537	0.52495396	1
14539	0.57286745	1
14540	0.5807214	1
14541	0.5438389	1
14542	0.5067734	1
14543	0.60440636	1
14544	0.5198937	1
14546	0.52736825	1
14547	0.5180939	1
14548	0.5194714	1
14549	0.58181465	1
14550	0.53500366	1
14551	0.5049593	1
14552	0.58709615	1
14553	0.5824403	1
14554	0.5348707	1
14555	0.50435966	1
14556	0.5181567	1
14557	0.51999927	1
14558	0.5392044	1
14559	0.5307489	1
14560	0.5059494	1
14561	0.5215428	1
14563	0.5317365	1
14564	0.5508922	1
14565	0.5117684	1
14566	0.5138499	1
14568	0.51312643	1
14569	0.52146876	1
14571	0.5086355	1
14573	0.52734107	1
14574	0.52462703	1
14575	0.54719883	1
14576	0.52101475	1
14578	0.53092605	1
14579	0.5102448	1
14580	0.5246404	1
14581	0.50784194	1
14582	0.5284479	1
14583	0.5250578	1
14585	0.6098903	1
14586	0.52766454	1
14587	0.5272647	1
14588	0.51197106	1
14589	0.5811352	1
14590	0.50320697	1
14591	0.5440647	1
14592	0.53393316	1
14593	0.53540957	1
14594	0.5354337	1
14595	0.61349934	1
14596	0.6177087	1
14597	0.51857907	1
14598	0.5280545	1
14600	0.561322	1
14601	0.5110187	1
14602	0.52316785	1
14603	0.52445006	1
14606	0.52730274	1
14607	0.52914155	1
14608	0.57867515	1
14609	0.52526504	1
14610	0.5077525	1
14611	0.520205	1
14612	0.5301755	1
14613	0.52648467	1
14615	0.5148785	1
14616	0.51966983	1
14617	0.50372005	1
14618	0.520205	1
14619	0.5133061	1
14620	0.52649426	1
14621	0.59939194	1
14622	0.525494	1
14623	0.56618905	1
14624	0.52101475	1
14625	0.5168187	1
14626	0.50623757	1
14627	0.5287336	1
14628	0.5056047	1
14629	0.5211054	1
14630	0.52500993	1
14631	0.5157539	1
14632	0.52975965	1
14633	0.51470315	1
14634	0.5311282	1
14636	0.5111033	1
14637	0.51711076	1
14638	0.5063095	1
14639	0.56621045	1
14641	0.50590044	1
14642	0.59966767	1
14643	0.52495396	1
14644	0.53102964	1
14645	0.536925	1
14646	0.507458	1
14647	0.52101475	1
14648	0.50279653	1
14649	0.530705	1
14650	0.5052511	1
14651	0.5153237	1
14652	0.52244616	1
14653	0.53766304	1
14654	0.5087026	1
14655	0.6899441	1
14656	0.5521954	1
14657	0.5391259	1
14658	0.6098903	1
14659	0.5231595	1
14660	0.5180904	1
14662	0.5234701	1
14663	0.5387563	1
14664	0.51197106	1
14665	0.5169505	1
14666	0.51711524	1
14667	0.5084541	1
14668	0.52802795	1
14669	0.5316791	1
14670	0.52136177	1
14671	0.5902877	1
14672	0.5100591	1
14674	0.52312714	1
14675	0.5243899	1
14676	0.53643286	1
14677	0.52975965	1
14678	0.51323897	1
14679	0.52762544	1
14680	0.5254299	1
14681	0.51716673	1
14682	0.53842974	1
14683	0.520205	1
14684	0.5363625	1
14685	0.51835006	1
14686	0.553801	1
14687	0.5228884	1
14688	0.5228884	1
14689	0.53162986	1
14691	0.5221015	1
14692	0.51101214	1
14693	0.5285816	1
14694	0.5179531	1
14695	0.50495225	1
14696	0.6899441	1
14697	0.50477195	1
14698	0.52101475	1
14699	0.53162986	1
14700	0.52101475	1
14701	0.52658224	1
14702	0.5203266	1
14703	0.5167513	1
14704	0.52579445	1
14705	0.5281122	1
14706	0.52122116	1
14707	0.51967186	1
14708	0.57367456	1
14709	0.53945	1
14710	0.5022869	1
14711	0.5133061	1
14712	0.53723955	1
14713	0.5475596	1
14714	0.5141818	1
14715	0.52242815	1
14717	0.58761513	1
14718	0.68452114	1
14719	0.5401174	1
14720	0.5381632	1
14722	0.51812464	1
14723	0.52975965	1
14724	0.5080566	1
14725	0.5156077	1
14726	0.5158677	1
14727	0.51625466	1
14729	0.533528	1
14730	0.51807535	1
14731	0.5662666	1
14732	0.5234406	1
14733	0.52975965	1
14734	0.581655	1
14735	0.5194714	1
14736	0.5321396	1
14737	0.50248367	1
14739	0.52480525	1
14741	0.53166896	1
14742	0.5144657	1
14743	0.5297242	1
14744	0.68607324	1
14745	0.5908992	1
14746	0.52945286	1
14747	0.51761836	1
14748	0.5126065	1
14749	0.527183	1
14750	0.6098903	1
14752	0.6806965	1
14753	0.52976155	1
14754	0.57448256	1
14755	0.50081986	1
14756	0.5124875	1
14758	0.52101475	1
14759	0.5196721	1
14760	0.51131773	1
14761	0.5210769	1
14762	0.50225085	1
14763	0.5233064	1
14764	0.52556413	1
14765	0.5016402	1
14766	0.6887044	1
14767	0.51644367	1
14768	0.59770817	1
14769	0.52233404	1
14770	0.51975155	1
14771	0.5028881	1
14772	0.520205	1
14773	0.5169783	1
14775	0.50341624	1
14776	0.5208833	1
14777	0.5275221	1
14778	0.5384104	1
14779	0.53812915	1
14780	0.5332463	1
14781	0.50810164	1
14783	0.5581787	1
14784	0.54062915	1
14785	0.5620268	1
14787	0.582674	1
14788	0.5294218	1
14789	0.5356749	1
14790	0.52841926	1
14791	0.520205	1
14793	0.5302529	1
14794	0.5140219	1
14795	0.51496464	1
14796	0.5193704	1
14797	0.5147131	1
14798	0.5690123	1
14799	0.5228884	1
14800	0.5174451	1
14801	0.5168187	1
14802	0.52279013	1
14803	0.6946508	1
14804	0.5191324	1
14805	0.5225168	1
14806	0.50844735	1
14807	0.50272727	1
14810	0.52373606	1
14811	0.5056047	1
14812	0.5228884	1
14813	0.5146341	1
14815	0.52839863	1
14817	0.5485638	1
14818	0.6933218	1
14820	0.52930045	1
14821	0.5152429	1
14822	0.522866	1
14823	0.5038939	1
14824	0.527645	1
14825	0.5056047	1
14826	0.51197106	1
14827	0.53166896	1
14828	0.5286659	1
14829	0.57684326	1
14830	0.5329797	1
14831	0.5239279	1
14832	0.50886583	1
14834	0.5386034	1
14835	0.525675	1
14836	0.58892834	1
14837	0.5214392	1
14838	0.52101475	1
14839	0.6442902	1
14840	0.5114441	1
14841	0.5019723	1
14842	0.5103047	1
14843	0.5124875	1
14844	0.5033437	1
14845	0.5140116	1
14846	0.6098903	1
14847	0.5016933	1
14848	0.6025207	1
14849	0.6177287	1
14850	0.5028528	1
14851	0.5094544	1
14852	0.51188767	1
14853	0.5150972	1
14854	0.5225168	1
14855	0.5297242	1
14856	0.543637	1
14857	0.6899441	1
14859	0.5206882	1
14860	0.51977354	1
14861	0.50783145	1
14862	0.50507075	1
14863	0.5281812	1
14864	0.53162986	1
14865	0.5275277	1
14866	0.52005523	1
14867	0.51120096	1
14868	0.58274764	1
14869	0.5140219	1
14870	0.5412445	1
14871	0.53860974	1
14872	0.5194714	1
14874	0.50993073	1
14875	0.51131254	1
14876	0.520205	1
14877	0.50426066	1
14878	0.53600293	1
14879	0.5202536	1
14880	0.5486658	1
14881	0.5137125	1
14882	0.5234701	1
14883	0.5205809	1
14884	0.5162603	1
14885	0.53553337	1
14888	0.5268493	1
14889	0.53043425	1
14890	0.5204817	1
14891	0.5126474	1
14892	0.5284253	1
14893	0.537649	1
14895	0.5281616	1
14896	0.5231024	1
14897	0.6098903	1
14898	0.5279232	1
14899	0.5457548	1
14900	0.5320234	1
14901	0.5106026	1
14902	0.51672286	1
14903	0.5231999	1
14904	0.53166896	1
14905	0.6885278	1
14906	0.5095471	1
14907	0.57973087	1
14908	0.5342721	1
14909	0.52736825	1
14910	0.52101475	1
14912	0.59080416	1
14913	0.6098903	1
14914	0.52101475	1
14915	0.51901066	1
14916	0.5310623	1
14917	0.5378361	1
14918	0.52101475	1
14919	0.5317276	1
14920	0.581655	1
14922	0.54669887	1
14923	0.520205	1
14924	0.50529695	1
14925	0.53151274	1
